isn_vinculo,cod_cargo,num_ano,num_mes,94,97,101,140,204,302,303,316,317,1236,1367,1369
18427,V010,2008,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12005909153665609,0.0,0.0,0.0,0.0
297006,V010,2008,7,0.0,0.0,0.0,0.0,0.0,0.5536760310818889,0.0,0.0,0.0,0.0,0.0,0.0
144752,V010,2008,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10085268535137375,0.0,0.0,0.0,0.0
297612,V010,2008,6,0.0,0.0,0.0,0.0,0.0,0.1030831228428745,0.0,0.0,0.0,0.0,0.0,0.0
167298,V010,2008,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11516112108242442,0.0,0.0,0.0,0.0
320503,V010,2008,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11475907773022229,0.0,0.0,0.0,0.0
297006,V010,2008,5,0.0,0.0,0.0,0.0,0.0,0.5224572431213004,0.0,0.0,0.0,0.0,0.0,0.0
140996,V010,2008,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14262156564959272,0.0,0.0,0.0,0.0
297006,V010,2008,1,0.0,0.0,0.0,0.0,0.0,0.5224572431213004,0.0,0.0,0.0,0.0,0.0,0.0
296991,V010,2008,10,0.0,0.0,0.0,0.0,0.0,0.34940323544723606,0.0,0.0,0.0,0.0,0.0,0.0
131980,V010,2008,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11135993372911777,0.0,0.0,0.0,0.0
18427,V010,2008,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1216843849233743,0.0,0.0,0.0,0.0
297083,V010,2008,11,0.0,0.0,0.0,0.0,0.0,0.5384108131037542,0.0,0.0,0.0,0.0,0.0,0.0
130706,V010,2008,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24204997929034933,0.0,0.0,0.0,0.0
130706,V010,2008,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24204997929034933,0.0,0.0,0.0,0.0
130920,V010,2008,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11570785586083115,0.0,0.0,0.0,0.0
131980,V010,2008,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11033052602512772,0.0,0.0,0.0,0.0
296991,V010,2008,11,0.0,0.0,0.0,0.0,0.0,0.34940323544723606,0.0,0.0,0.0,0.0,0.0,0.0
144751,V010,2008,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10043020847715035,0.0,0.0,0.0,0.0
296906,V010,2008,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12214496755488058,0.0,0.0,0.0,0.0
140996,V010,2008,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13978682866215658,0.0,0.0,0.0,0.0
18427,V010,2008,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1216843849233743,0.0,0.0,0.0,0.0
296991,V010,2008,2,0.0,0.0,0.0,0.0,0.0,0.32997898309006424,0.0,0.0,0.0,0.0,0.0,0.0
167298,V010,2008,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11516112108242442,0.0,0.0,0.0,0.0
144750,V010,2008,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10816236366146625,0.0,0.0,0.0,0.0
140996,V010,2008,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13978682866215658,0.0,0.0,0.0,0.0
297083,V010,2008,4,0.0,0.0,0.0,0.0,0.0,0.5080712646780943,0.0,0.0,0.0,0.0,0.0,0.0
296991,V010,2008,7,0.0,0.0,0.0,0.0,0.0,0.34940323544723606,0.0,0.0,0.0,0.0,0.0,0.0
320503,V010,2008,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11605964379400802,0.0,0.0,0.0,0.0
144751,V010,2008,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10043020847715035,0.0,0.0,0.0,0.0
144752,V010,2008,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10043020847715035,0.0,0.0,0.0,0.0
140985,V010,2008,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3353345298909292,0.0,0.0,0.0,0.0
18427,V010,2008,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1216843849233743,0.0,0.0,0.0,0.0
297083,V010,2008,9,0.0,0.0,0.0,0.0,0.0,0.5384108131037542,0.0,0.0,0.0,0.0,0.0,0.0
297083,V010,2008,12,0.0,0.0,0.0,0.0,0.0,0.5384108131037542,0.0,0.0,0.0,0.0,0.0,0.0
144752,V010,2008,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10043020847715035,0.0,0.0,0.0,0.0
297083,V010,2008,6,0.0,0.0,0.0,0.0,0.0,0.5080712646780943,0.0,0.0,0.0,0.0,0.0,0.0
144752,V010,2008,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10043020847715035,0.0,0.0,0.0,0.0
144751,V010,2008,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10085268535137375,0.0,0.0,0.0,0.0
167298,V010,2008,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11391246720971973,0.0,0.0,0.0,0.0
167244,V010,2008,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2255501863868563,0.0,0.0,0.0,0.0
297612,V010,2008,12,0.0,0.0,0.0,0.0,0.0,0.1085957233480516,0.0,0.0,0.0,0.0,0.0,0.0
167298,V010,2008,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11391246720971973,0.0,0.0,0.0,0.0
320503,V010,2008,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11605964379400802,0.0,0.0,0.0,0.0
167298,V010,2008,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11391246720971973,0.0,0.0,0.0,0.0
296906,V010,2008,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12214496755488058,0.0,0.0,0.0,0.0
297612,V010,2009,11,0.0,0.0,0.0,0.0,0.0,0.11432234926633632,0.0,0.0,0.0,0.0,0.0,0.0
297006,V010,2009,8,0.0,0.0,0.0,0.0,0.0,0.5861095578736286,0.0,0.0,0.0,0.0,0.0,0.0
296906,V010,2009,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12386138340466658,0.0,0.0,0.0,0.0
167298,V010,2009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11516112108242442,0.0,0.0,0.0,0.0
140985,V010,2009,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3353345298909292,0.0,0.0,0.0,0.0
167198,V010,2009,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1221709236504211,0.0,0.0,0.0,0.0
167298,V010,2009,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11645837360209858,0.0,0.0,0.0,0.0
320503,V010,2009,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117410465276819,0.0,0.0,0.0,0.0
11699,V010,2009,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20396741681623637,0.0,0.0,0.0,0.0
144752,V010,2009,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10129117768880298,0.0,0.0,0.0,0.0
14990,V010,2009,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11828303189286207,0.12051780933253714,0.0,0.0,0.0
297083,V010,2009,6,0.0,0.0,0.0,0.0,0.0,0.5384108131037542,0.0,0.0,0.0,0.0,0.0,0.0
131686,V010,2009,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13996907358829214,0.0,0.0,0.0,0.0
296991,V010,2009,11,0.0,0.0,0.0,0.0,0.0,0.36957946898559674,0.0,0.0,0.0,0.0,0.0,0.0
296906,V010,2009,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12386138340466658,0.0,0.0,0.0,0.0
320503,V010,2009,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11605964379400802,0.0,0.0,0.0,0.0
140996,V010,2009,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14556620185006214,0.0,0.0,0.0,0.0
11699,V010,2009,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20396741681623637,0.0,0.0,0.0,0.0
297006,V010,2009,2,0.0,0.0,0.0,0.0,0.0,0.5536760310818889,0.0,0.0,0.0,0.0,0.0,0.0
140985,V010,2009,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3353345298909292,0.0,0.0,0.0,0.0
167198,V010,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1221709236504211,0.0,0.0,0.0,0.0
167224,V010,2009,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12644042523816099,0.0,0.0,0.0,0.0
12198,V010,2009,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1486986055501864,0.0,0.0,0.0,0.0
297006,V010,2009,6,0.0,0.0,0.0,0.0,0.0,0.5536760310818889,0.0,0.0,0.0,0.0,0.0,0.0
144752,V010,2009,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10129117768880298,0.0,0.0,0.0,0.0
167224,V010,2009,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12841419301394452,0.0,0.0,0.0,0.0
140996,V010,2009,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14556620185006214,0.0,0.0,0.0,0.0
140985,V010,2009,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3353345298909292,0.0,0.0,0.0,0.0
144750,V010,2009,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10903934833632473,0.0,0.0,0.0,0.0
12198,V010,2009,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14557669473974874,0.0,0.0,0.0,0.0
18427,V010,2009,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1216843849233743,0.0,0.0,0.0,0.0
296906,V010,2009,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12386138340466658,0.0,0.0,0.0,0.0
297083,V010,2009,11,0.0,0.0,0.0,0.0,0.0,0.5699246090661936,0.0,0.0,0.0,0.0,0.0,0.0
144752,V010,2009,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10085268535137375,0.0,0.0,0.0,0.0
130920,V010,2009,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11570785586083115,0.0,0.0,0.0,0.0
296906,V010,2009,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12214496755488058,0.0,0.0,0.0,0.0
140996,V010,2009,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14262156564959272,0.0,0.0,0.0,0.0
297612,V010,2009,1,0.0,0.0,0.0,0.0,0.0,0.1085957233480516,0.0,0.0,0.0,0.0,0.0,0.0
297006,V010,2009,1,0.0,0.0,0.0,0.0,0.0,0.5536760310818889,0.0,0.0,0.0,0.0,0.0,0.0
11699,V010,2009,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20396741681623637,0.0,0.0,0.0,0.0
297612,V010,2009,12,0.0,0.0,0.0,0.0,0.0,0.11432234926633632,0.0,0.0,0.0,0.0,0.0,0.0
131686,V010,2009,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13996907358829214,0.0,0.0,0.0,0.0
147878,V010,2009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12190197432003314,0.0,0.0,0.0,0.0
140996,V010,2009,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14556620185006214,0.0,0.0,0.0,0.0
14990,V010,2009,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11828303189286207,0.0,0.0,0.0,0.0
167244,V010,2009,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23347066132817895,0.0,0.0,0.0,0.0
297271,V010,2009,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1419456026508353,0.0,0.0,0.0,0.0
12198,V010,2009,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1486986055501864,0.0,0.0,0.0,0.0
144750,V010,2009,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10816236366146625,0.0,0.0,0.0,0.0
167224,V010,2009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12644042523816099,0.0,0.0,0.0,0.0
297612,V010,2009,9,0.0,0.0,0.0,0.0,0.0,0.11432234926633632,0.0,0.0,0.0,0.0,0.0,0.0
167298,V010,2009,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11516112108242442,0.0,0.0,0.0,0.0
144752,V010,2009,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10129117768880298,0.0,0.0,0.0,0.0
14990,V010,2010,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11948032583183765,0.0,0.0,0.0,0.0
167224,V010,2010,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13010189148143037,0.0,0.0,0.0,0.0
144752,V010,2010,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10129117768880298,0.0,0.0,0.0,0.0
167298,V010,2010,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11645837360209858,0.0,0.0,0.0,0.0
296991,V010,2010,11,0.0,0.0,0.0,0.0,0.0,0.3868287603879452,0.0,0.0,0.0,0.0,0.0,0.0
167298,V010,2010,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11756730636476599,0.0,0.0,0.0,0.0
297006,V010,2010,12,0.0,0.0,0.0,0.0,0.0,0.6138403100476255,0.0,0.0,0.0,0.0,0.0,0.0
131686,V010,2010,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1451365456302637,0.0,0.0,0.0,0.0
173124,V010,2010,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12493718072621843,0.0,0.0,0.0,0.0
297612,V010,2010,2,0.0,0.0,0.0,0.0,0.0,0.11432234926633632,0.0,0.0,0.0,0.0,0.0,0.0
296906,V010,2010,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12532873118873394,0.0,0.0,0.0,0.0
320503,V010,2010,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1185657876570482,0.0,0.0,0.0,0.0
297271,V010,2010,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1419456026508353,0.0,0.0,0.0,0.0
144752,V010,2010,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10166616043076074,0.0,0.0,0.0,0.0
174067,V010,2010,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10521386165953335,0.1130795595458519,0.0,0.0,0.0
296991,V010,2010,9,0.0,0.0,0.0,0.0,0.0,0.3868287603879452,0.0,0.0,0.0,0.0,0.0,0.0
297271,V010,2010,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1419456026508353,0.0,0.0,0.0,0.0
173079,V010,2010,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12493718072621843,0.0,0.0,0.0,0.0
167198,V010,2010,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12355653734640343,0.0,0.0,0.0,0.0
144750,V010,2010,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10978931382024024,0.0,0.0,0.0,0.0
297083,V010,2010,12,0.0,0.0,0.0,0.0,0.0,0.5968744577058791,0.0,0.0,0.0,0.0,0.0,0.0
320503,V010,2010,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1185657876570482,0.0,0.0,0.0,0.0
131686,V010,2010,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1451365456302637,0.0,0.0,0.0,0.0
131686,V010,2010,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14275465967140688,0.0,0.0,0.0,0.0
296906,V010,2010,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12532873118873394,0.0,0.0,0.0,0.0
11699,V010,2010,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2093121634681762,0.0,0.0,0.0,0.0
12901,V010,2010,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11607400248515809,0.19643499747158308,0.0,0.0,0.0
297006,V010,2010,2,0.0,0.0,0.0,0.0,0.0,0.5861095578736286,0.0,0.0,0.0,0.0,0.0,0.0
167224,V010,2010,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12841419301394452,0.0,0.0,0.0,0.0
14990,V010,2010,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11828303189286207,0.0,0.0,0.0,0.0
167224,V010,2010,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13010189148143037,0.0,0.0,0.0,0.0
144751,V010,2010,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10166616043076074,0.0,0.0,0.0,0.0
173079,V010,2010,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12348805743476461,0.0,0.0,0.0,0.0
297271,V010,2010,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1419456026508353,0.0,0.0,0.0,0.0
297612,V010,2010,7,0.0,0.0,0.0,0.0,0.0,0.11922179588531323,0.0,0.0,0.0,0.0,0.0,0.0
11699,V010,2010,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2093121634681762,0.0,0.0,0.0,0.0
167245,V010,2010,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3100786966726495,0.0,0.0,0.0,0.0
144751,V010,2010,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10129117768880298,0.0,0.0,0.0,0.0
167245,V010,2010,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3100786966726495,0.0,0.0,0.0,0.0
167245,V010,2010,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3100786966726495,0.0,0.0,0.0,0.0
14990,V010,2010,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11828303189286207,0.0,0.0,0.0,0.0
167245,V010,2010,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3205588844401491,0.0,0.0,0.0,0.0
297272,V010,2010,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14428827833770538,0.0,0.0,0.0,0.0
12198,V010,2010,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15136821758939667,0.0,0.0,0.0,0.0
144752,V010,2010,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10129117768880298,0.0,0.0,0.0,0.0
297083,V010,2010,7,0.0,0.0,0.0,0.0,0.0,0.5968744577058791,0.0,0.0,0.0,0.0,0.0,0.0
147878,V010,2010,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12360347922131715,0.0,0.0,0.0,0.0
297006,V010,2010,11,0.0,0.0,0.0,0.0,0.0,0.6138403100476255,0.0,0.0,0.0,0.0,0.0,0.0
147878,V010,2010,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12505867734364215,0.0,0.0,0.0,0.0
296906,V010,2010,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12532873118873394,0.0,0.0,0.0,0.0
12198,V010,2010,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1486986055501864,0.0,0.0,0.0,0.0
173124,V010,2010,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12348805743476461,0.0,0.0,0.0,0.0
297271,V010,2010,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14428827833770538,0.0,0.0,0.0,0.0
297612,V010,2010,5,0.0,0.0,0.0,0.0,0.0,0.11432234926633632,0.0,0.0,0.0,0.0,0.0,0.0
80205,V010,2011,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12800552257351927,0.0,0.0,0.0,0.0
11699,V010,2011,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21510092503106448,0.0,0.0,0.0,0.0
320503,V010,2011,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11981720281651251,0.0,0.0,0.0,0.0
297612,V010,2011,4,0.0,0.0,0.0,0.0,0.0,0.12452615544800726,0.0,0.0,0.0,0.0,0.0,0.0
331385,V010,2011,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23681181830733128,0.28548995754611584,0.0,0.0,0.0
297083,V010,2011,10,0.0,0.0,0.0,0.0,0.0,0.6260628964772574,0.0,0.0,0.0,0.0,0.0,0.0
297272,V010,2011,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14682534861245342,0.0,0.0,0.0,0.0
320503,V010,2011,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11981720281651251,0.0,0.0,0.0,0.0
11699,V010,2011,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21510092503106448,0.0,0.0,0.0,0.0
174184,V010,2011,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16198591743752588,0.0,0.0,0.0,0.0
173079,V010,2011,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12650669612039211,0.0,0.0,0.0,0.0
297612,V010,2011,3,0.0,0.0,0.0,0.0,0.0,0.12452615544800726,0.0,0.0,0.0,0.0,0.0,0.0
320503,V010,2011,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11981720281651251,0.0,0.0,0.0,0.0
297612,V010,2011,5,0.0,0.0,0.0,0.0,0.0,0.12452615544800726,0.0,0.0,0.0,0.0,0.0,0.0
173997,V010,2011,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13690570205715866,0.0,0.0,0.0,0.0
296991,V010,2011,5,0.0,0.0,0.0,0.0,0.0,0.4055126005051772,0.0,0.0,0.0,0.0,0.0,0.0
297271,V010,2011,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14682534861245342,0.0,0.0,0.0,0.0
12901,V010,2011,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11720060748308712,0.0,0.0,0.0,0.0
173124,V010,2011,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12650669612039211,0.0,0.0,0.0,0.0
190573,V010,2011,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12500842192461686,0.0,0.0,0.0,0.0
144751,V010,2011,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10207262184177827,0.0,0.0,0.0,0.0
80205,V010,2011,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12800552257351927,0.1,0.0,0.0,0.0
174181,V010,2011,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16198702195222975,0.0,0.0,0.0,0.0
80205,V010,2011,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12800552257351927,0.0,0.0,0.0,0.0
297271,V010,2011,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14682534861245342,0.0,0.0,0.0,0.0
297083,V010,2011,7,0.0,0.0,0.0,0.0,0.0,0.6260628964772574,0.0,0.0,0.0,0.0,0.0,0.0
11699,V010,2011,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21510092503106448,0.0,0.0,0.0,0.0
173854,V010,2011,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13273781582217314,0.0,0.0,0.0,0.0
174067,V010,2011,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10579759768051913,0.0,0.0,0.0,0.0
297006,V010,2011,3,0.0,0.0,0.0,0.0,0.0,0.6438732815301855,0.0,0.0,0.0,0.0,0.0,0.0
174184,V010,2011,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16198591743752588,0.18982289321456525,0.0,0.0,0.0
297612,V010,2011,11,0.0,0.0,0.0,0.0,0.0,0.12452615544800726,0.0,0.0,0.0,0.0,0.0,0.0
